Timestamp;p227;p235;PUMP_1
2018-10-22 17:20:00;146,02;146,99;43,84
2018-10-22 17:25:00;134,25;130,63;43,95
2018-10-22 17:30:00;134,86;133,77;43,92
2018-10-22 17:35:00;131,06;127,73;43,96
2018-10-22 17:40:00;137,72;135,45;43,92
2018-10-22 17:45:00;130,4;127,97;43,96
2018-10-22 17:50:00;131,31;127,7;43,95
2018-10-22 17:55:00;141,01;140,97;43,87
2018-10-22 18:00:00;137,35;133,28;43,9
2018-10-22 18:05:00;152,71;149,11;43,8
2018-10-22 18:10:00;142,38;138,54;43,87
2018-10-22 18:15:00;136,54;135,52;43,9
2018-10-22 18:20:00;148,29;146,18;43,82
2018-10-22 18:25:00;145,05;138,21;43,85
2018-10-22 18:30:00;126,53;124,74;43,96
2018-10-22 18:35:00;137,15;133,66;43,89
2018-10-22 18:40:00;142,54;140,64;43,85
2018-10-22 18:45:00;142,81;141,97;43,84
2018-10-22 18:50:00;133,14;128,67;43,92
2018-10-22 18:55:00;144,53;140,77;43,84
2018-10-22 19:00:00;145,8;142,84;43,82
2018-10-22 19:05:00;144,34;140,79;43,83
2018-10-22 19:10:00;133,62;133,1;43,9
2018-10-22 19:15:00;140,27;138,27;43,86
2018-10-22 19:20:00;130,3;127,06;43,93
2018-10-22 19:25:00;137,86;139,17;43,85
2018-10-22 19:30:00;142,19;142,91;43,83
2018-10-22 19:35:00;139,22;136,6;43,86
2018-10-22 19:40:00;143;139,45;43,84
2018-10-22 19:45:00;132,92;129,39;43,9
2018-10-22 19:50:00;135,66;130,5;43,88
2018-10-22 19:55:00;151,37;148,38;43,77
2018-10-22 20:00:00;137,29;134,05;43,87
2018-10-22 20:05:00;132,21;127,74;43,91
2018-10-22 20:10:00;146,27;144,84;43,79
2018-10-22 20:15:00;139,85;139,18;43,83
2018-10-22 20:20:00;141,74;137,77;43,83
2018-10-22 20:25:00;143,53;139,51;43,82
2018-10-22 20:30:00;143,19;142,25;43,82
2018-10-22 20:35:00;141,66;135,49;43,83
2018-10-22 20:40:00;139,26;140,18;43,82
2018-10-22 20:45:00;133,49;130,88;43,88
2018-10-22 20:50:00;143;136,9;43,82
2018-10-22 20:55:00;139,74;140,59;43,82
2018-10-22 21:00:00;143,75;139,38;43,8
2018-10-22 21:05:00;146,62;140,72;43,78
2018-10-22 21:10:00;141,11;138,52;43,81
2018-10-22 21:15:00;139,4;135,21;43,82
2018-10-22 21:20:00;140,92;137,67;43,82
2018-10-22 21:25:00;138,41;134,03;43,83
2018-10-22 21:30:00;140,74;142,59;43,79
2018-10-22 21:35:00;146,1;142,78;43,77
2018-10-22 21:40:00;136,86;135,29;43,84
2018-10-22 21:45:00;147,29;144,42;43,75
2018-10-22 21:50:00;135,11;129,72;43,85
2018-10-22 21:55:00;136,49;133,31;43,84
2018-10-22 22:00:00;132,93;128,58;43,86
2018-10-22 22:05:00;143,75;139,15;43,78
2018-10-22 22:10:00;135,92;135,74;43,82
2018-10-22 22:15:00;128,27;123,89;43,88
2018-10-22 22:20:00;125,16;117,96;43,9
2018-10-22 22:25:00;129,1;122,36;43,87
2018-10-22 22:30:00;134,98;133,4;43,81
2018-10-22 22:35:00;134,27;131,56;43,83
2018-10-22 22:40:00;128,46;125,66;43,86
2018-10-22 22:45:00;132,28;126,29;43,85
2018-10-22 22:50:00;123,41;121,48;43,88
2018-10-22 22:55:00;127,54;126,41;43,85
2018-10-22 23:00:00;123,13;121,33;43,89
2018-10-22 23:05:00;119,17;114,35;43,91
2018-10-22 23:10:00;127,17;123,35;43,86
2018-10-22 23:15:00;121,67;121,45;43,89
2018-10-22 23:20:00;125,45;124,24;43,86
2018-10-22 23:25:00;129,01;127,17;43,83
2018-10-22 23:30:00;121,71;118,18;43,88
2018-10-22 23:35:00;122,71;118,34;43,88
2018-10-22 23:40:00;117,24;113,53;43,91
2018-10-22 23:45:00;118,01;110,48;43,91
2018-10-22 23:50:00;109,29;104,53;43,94
2018-10-22 23:55:00;117,59;114,53;43,9
2018-10-23 00:00:00;111,34;108,38;43,92
2018-10-23 00:05:00;116,06;113,33;43,9
2018-10-23 00:10:00;111,78;109,43;43,92
2018-10-23 00:15:00;107,73;103,43;43,94
2018-10-23 00:20:00;107,08;103,73;43,95
2018-10-23 00:25:00;104,91;100;43,96
2018-10-23 00:30:00;111,55;107,83;43,92
2018-10-23 00:35:00;95,75;92,15;43,99
2018-10-23 00:40:00;100,35;95,13;43,97
2018-10-23 00:45:00;100,32;99,6;43,96
2018-10-23 00:50:00;97,94;94,67;43,98
2018-10-23 00:55:00;99,88;97,69;43,96
2018-10-23 01:00:00;95,35;91,74;43,98
2018-10-23 01:05:00;96,87;92,37;43,98
2018-10-23 01:10:00;92,56;89,14;43,99
2018-10-23 01:15:00;88,78;84,28;44,01
2018-10-23 01:20:00;90,46;88,65;43,99
2018-10-23 01:25:00;84,79;84,2;44,01
2018-10-23 01:30:00;89,42;86,31;44
2018-10-23 01:35:00;87,14;84,15;44
2018-10-23 01:40:00;85,39;79,68;44,01
2018-10-23 01:45:00;85,62;80,56;44,01
2018-10-23 01:50:00;84,56;78,73;44,02
2018-10-23 01:55:00;84,74;80,4;44,01
2018-10-23 02:00:00;79,66;74,44;44,02
2018-10-23 02:05:00;84,34;81,61;44
2018-10-23 02:10:00;81,53;76,94;44,01
2018-10-23 02:15:00;80,25;77,91;44,01
2018-10-23 02:20:00;78,92;72,91;44,02
2018-10-23 02:25:00;79,52;73,69;44,01
2018-10-23 02:30:00;76,27;71,29;44,03
2018-10-23 02:35:00;77,29;72,54;44,02
2018-10-23 02:40:00;77,71;72,66;44,02
2018-10-23 02:45:00;73,14;67,09;44,03
2018-10-23 02:50:00;75,01;69,64;44,02
2018-10-23 02:55:00;73,65;68,22;44,03
2018-10-23 03:00:00;74,4;69,57;44,02
2018-10-23 03:05:00;73,91;69,32;44,02
2018-10-23 03:10:00;75,18;68,63;44,02
2018-10-23 03:15:00;73,83;66,83;44,02
2018-10-23 03:20:00;70,6;65,99;44,03
2018-10-23 03:25:00;76,16;72,97;44
2018-10-23 03:30:00;72;67,32;44,02
2018-10-23 03:35:00;72,22;68,74;44,02
2018-10-23 03:40:00;71,64;66,27;44,02
2018-10-23 03:45:00;69,02;62,39;44,03
2018-10-23 03:50:00;70,91;66,15;44,02
2018-10-23 03:55:00;69,47;63,58;44,03
2018-10-23 04:00:00;69,47;64,29;44,02
2018-10-23 04:05:00;71,98;67,21;44,01
2018-10-23 04:10:00;69,64;63,74;44,02
2018-10-23 04:15:00;69,95;65,2;44,02
2018-10-23 04:20:00;71,38;64,58;44,01
2018-10-23 04:25:00;70,87;65,31;44,01
2018-10-23 04:30:00;70,42;64,16;44,01
2018-10-23 04:35:00;70,73;65,45;44
2018-10-23 04:40:00;67,87;62,16;44,02
2018-10-23 04:45:00;74,03;67,5;43,99
2018-10-23 04:50:00;73,23;69;43,99
2018-10-23 04:55:00;50,88;45,4;0
2018-10-23 05:00:00;49,8;43,65;0
2018-10-23 05:05:00;48,28;43,11;0
2018-10-23 05:10:00;53,83;48,08;0
2018-10-23 05:15:00;49,46;42,46;0
2018-10-23 05:20:00;52,66;45,71;0
2018-10-23 05:25:00;55,1;50,12;0
2018-10-23 05:30:00;56,31;50,3;0
2018-10-23 05:35:00;55,59;49,39;0
2018-10-23 05:40:00;58,7;53,33;0
2018-10-23 05:45:00;59,16;52,92;0
2018-10-23 05:50:00;64,56;58,7;0
2018-10-23 05:55:00;66,01;59,68;0
2018-10-23 06:00:00;74,44;68,15;0
2018-10-23 06:05:00;76,55;69,67;0
2018-10-23 06:10:00;83,13;76,88;0
2018-10-23 06:15:00;77,72;70,15;0
2018-10-23 06:20:00;81,48;75,69;0
2018-10-23 06:25:00;88,88;80,84;0
2018-10-23 06:30:00;94,98;90,3;0
2018-10-23 06:35:00;87,73;83,52;0
2018-10-23 06:40:00;90,99;83,35;0
2018-10-23 06:45:00;100,27;94,12;0
2018-10-23 06:50:00;111,1;103,69;0
2018-10-23 06:55:00;93,01;86,88;0
2018-10-23 07:00:00;102,71;95,33;0
2018-10-23 07:05:00;116,58;112;0
2018-10-23 07:10:00;114,42;107,83;0
2018-10-23 07:15:00;114,16;109,45;0
2018-10-23 07:20:00;123,48;117,84;0
2018-10-23 07:25:00;121,92;116,65;0
2018-10-23 07:30:00;110,15;104,31;0
2018-10-23 07:35:00;122,96;117,18;0
2018-10-23 07:40:00;124,05;121,3;0
2018-10-23 07:45:00;119,97;115,62;0
2018-10-23 07:50:00;113,92;112,66;0
2018-10-23 07:55:00;113,36;108,59;0
2018-10-23 08:00:00;124,42;120,53;0
2018-10-23 08:05:00;127,52;125,44;0
2018-10-23 08:10:00;118,5;112,95;0
2018-10-23 08:15:00;123,25;118,07;0
2018-10-23 08:20:00;126,91;123,49;0
2018-10-23 08:25:00;127,52;124,53;0
2018-10-23 08:30:00;127,79;127,94;0
2018-10-23 08:35:00;129,57;125,54;0
2018-10-23 08:40:00;127,93;124,83;0
2018-10-23 08:45:00;120,34;116,26;0
2018-10-23 08:50:00;126,8;122,49;0
2018-10-23 08:55:00;131,68;125,42;0
2018-10-23 09:00:00;127,92;124,2;0
2018-10-23 09:05:00;144,13;137;0
2018-10-23 09:10:00;136,35;132,41;0
2018-10-23 09:15:00;127,54;122,82;0
2018-10-23 09:20:00;125,33;122,38;0
2018-10-23 09:25:00;131,57;126,68;0
2018-10-23 09:30:00;126,81;121,25;0
2018-10-23 09:35:00;127,28;122,43;0
2018-10-23 09:40:00;120,27;117,88;0
2018-10-23 09:45:00;133,28;130,99;0
2018-10-23 09:50:00;135,8;134,15;0
2018-10-23 09:55:00;124,55;119,43;0
2018-10-23 10:00:00;130,41;128,53;0
2018-10-23 10:05:00;118,12;114,14;0
2018-10-23 10:10:00;127,04;122;0
2018-10-23 10:15:00;130,47;129,74;0
2018-10-23 10:20:00;130,29;129,55;0
2018-10-23 10:25:00;132,01;130,92;0
2018-10-23 10:30:00;127,04;122,34;0
2018-10-23 10:35:00;126,76;125,22;0
2018-10-23 10:40:00;128,85;124,3;0
2018-10-23 10:45:00;131,55;126,65;0
2018-10-23 10:50:00;128,92;129,6;0
2018-10-23 10:55:00;132,52;127,78;0
2018-10-23 11:00:00;129,98;129,41;0
2018-10-23 11:05:00;131,22;129,53;0
2018-10-23 11:10:00;127,03;126,39;0
2018-10-23 11:15:00;124,05;125,54;0
2018-10-23 11:20:00;127,29;122,6;0
2018-10-23 11:25:00;134,15;131,95;0
2018-10-23 11:30:00;134,46;132,65;0
2018-10-23 11:35:00;122,55;123,3;0
2018-10-23 11:40:00;136,45;135,55;0
2018-10-23 11:45:00;125,64;122,88;0
2018-10-23 11:50:00;123,77;121,5;0
2018-10-23 11:55:00;119,99;117,02;0
2018-10-23 12:00:00;132,66;130,59;0
2018-10-23 12:05:00;133,82;132,94;0
2018-10-23 12:10:00;127,89;126,29;0
2018-10-23 12:15:00;124,71;119,63;0
2018-10-23 12:20:00;124,2;121,58;0
2018-10-23 12:25:00;129,62;124,89;0
2018-10-23 12:30:00;129,8;125,25;0
2018-10-23 12:35:00;129,07;123,92;0
2018-10-23 12:40:00;121,88;119,61;0
2018-10-23 12:45:00;137,7;136,08;0
2018-10-23 12:50:00;124,82;122,89;0
2018-10-23 12:55:00;128,97;124,88;0
2018-10-23 13:00:00;129,07;129,95;0
2018-10-23 13:05:00;133,08;130,72;0
2018-10-23 13:10:00;127,83;122,39;0
2018-10-23 13:15:00;133,02;128,3;0
2018-10-23 13:20:00;123,82;123,75;0
2018-10-23 13:25:00;120,01;118,48;0
2018-10-23 13:30:00;135,43;133,74;0
2018-10-23 13:35:00;120,19;116,44;0
2018-10-23 13:40:00;112,63;112,52;0
2018-10-23 13:45:00;108,89;112,96;0
2018-10-23 13:50:00;109;113,64;0
2018-10-23 13:55:00;103,38;104,57;0
2018-10-23 14:00:00;99,95;102,59;0
2018-10-23 14:05:00;101,1;101,99;0
2018-10-23 14:10:00;110,64;109,41;0
2018-10-23 14:15:00;105,64;108,2;0
2018-10-23 14:20:00;108,44;105,18;0
2018-10-23 14:25:00;111,3;113,21;0
2018-10-23 14:30:00;96,55;101,05;0
2018-10-23 14:35:00;103,36;105,84;0
2018-10-23 14:40:00;108,59;109,85;0
2018-10-23 14:45:00;110,45;113,67;0
2018-10-23 14:50:00;103,14;107,95;0
2018-10-23 14:55:00;104,34;108,41;0
2018-10-23 15:00:00;126,95;131,61;44,04
2018-10-23 15:05:00;123;124,37;44,05
2018-10-23 15:10:00;126,5;132,29;44,03
2018-10-23 15:15:00;124,67;123,6;44,05
2018-10-23 15:20:00;123,52;125,27;44,04
2018-10-23 15:25:00;119,08;125,12;44,06
2018-10-23 15:30:00;118,61;127,49;44,06
2018-10-23 15:35:00;119,65;127,63;44,05
2018-10-23 15:40:00;110,65;115,43;44,11
2018-10-23 15:45:00;116,87;122,47;44,08
2018-10-23 15:50:00;114,69;121,34;44,08
2018-10-23 15:55:00;120,8;127,85;44,04
2018-10-23 16:00:00;124,44;128,73;44,02
2018-10-23 16:05:00;121,41;130,05;44,03
2018-10-23 16:10:00;114,52;120,2;44,07
2018-10-23 16:15:00;122,06;127,04;44,02
2018-10-23 16:20:00;123,45;126,12;44,03
2018-10-23 16:25:00;122,95;131,33;44,01
2018-10-23 16:30:00;128,26;130,57;44
2018-10-23 16:35:00;116,17;119,25;44,06
2018-10-23 16:40:00;113,6;118,05;44,06
2018-10-23 16:45:00;121,05;127,9;44,02
2018-10-23 16:50:00;112,05;114,82;44,08
2018-10-23 16:55:00;120,3;121,54;44,04
2018-10-23 17:00:00;122,32;125,4;44,01
2018-10-23 17:05:00;120,9;121,6;44,02
2018-10-23 17:10:00;118,11;124,4;44,03
2018-10-23 17:15:00;123,97;126,09;44
2018-10-23 17:20:00;115,92;120,63;44,04
2018-10-23 17:25:00;117,66;123,74;44,03
2018-10-23 17:30:00;123,27;126,02;44
2018-10-23 17:35:00;118,26;122,02;44,03
2018-10-23 17:40:00;116,21;118,59;44,05
2018-10-23 17:45:00;129,42;135,24;43,95
2018-10-23 17:50:00;124,64;130,1;43,97
2018-10-23 17:55:00;114;116,57;44,04
2018-10-23 18:00:00;117,17;121,54;44,02
2018-10-23 18:05:00;126,23;126,28;43,98
2018-10-23 18:10:00;124,74;135,82;43,96
2018-10-23 18:15:00;116,27;122,23;44,02
2018-10-23 18:20:00;116,28;119,03;44,02
2018-10-23 18:25:00;120,1;125,37;43,99
2018-10-23 18:30:00;121,42;122,79;44
2018-10-23 18:35:00;120,5;126,41;43,98
2018-10-23 18:40:00;128,87;135,11;43,93
2018-10-23 18:45:00;122,13;127,86;43,97
2018-10-23 18:50:00;128;132,43;43,94
2018-10-23 18:55:00;121,17;126,61;43,99
2018-10-23 19:00:00;113,11;120,59;44,02
2018-10-23 19:05:00;128,2;133,21;43,93
2018-10-23 19:10:00;127,88;131,91;43,94
2018-10-23 19:15:00;123,57;127,55;43,95
2018-10-23 19:20:00;119,14;125,4;43,98
2018-10-23 19:25:00;121,69;123,06;43,97
2018-10-23 19:30:00;125,59;130,18;43,94
2018-10-23 19:35:00;121,08;127,51;43,96
2018-10-23 19:40:00;126,68;128,36;43,94
2018-10-23 19:45:00;134,33;139,15;43,89
2018-10-23 19:50:00;131,08;136,57;43,9
2018-10-23 19:55:00;121,7;125,65;43,96
2018-10-23 20:00:00;127,25;130,42;43,93
2018-10-23 20:05:00;121,6;123;43,97
2018-10-23 20:10:00;120,13;122,34;43,97
2018-10-23 20:15:00;124,61;129,3;43,94
2018-10-23 20:20:00;124,98;131,68;43,92
2018-10-23 20:25:00;126,94;128,2;43,92
2018-10-23 20:30:00;119,3;123,69;43,96
2018-10-23 20:35:00;125,67;128,7;43,92
2018-10-23 20:40:00;133,16;138,13;43,87
2018-10-23 20:45:00;131,18;133,33;43,89
2018-10-23 20:50:00;127,09;132,16;43,91
2018-10-23 20:55:00;127,92;133,85;43,9
2018-10-23 21:00:00;132,27;136,29;43,88
2018-10-23 21:05:00;121,84;127,65;43,92
2018-10-23 21:10:00;117,76;125,65;43,95
2018-10-23 21:15:00;127,2;128,04;43,9
2018-10-23 21:20:00;126,06;133,08;43,9
2018-10-23 21:25:00;131,2;135,08;43,87
2018-10-23 21:30:00;128,01;133,29;43,9
2018-10-23 21:35:00;131,99;134,58;43,86
2018-10-23 21:40:00;128,66;131,51;43,88
2018-10-23 21:45:00;125,25;128,26;43,91
2018-10-23 21:50:00;128,77;134,77;43,87
2018-10-23 21:55:00;125,18;129,12;43,91
2018-10-23 22:00:00;119,84;121,05;43,93
2018-10-23 22:05:00;113,42;114,85;43,97
2018-10-23 22:10:00;114,61;120,28;43,94
2018-10-23 22:15:00;118,21;123,37;43,93
2018-10-23 22:20:00;115,83;117,97;43,95
2018-10-23 22:25:00;108,43;114,51;43,98
2018-10-23 22:30:00;110,62;116,49;43,96
2018-10-23 22:35:00;102;106,94;44,01
2018-10-23 22:40:00;110,21;117,7;43,95
2018-10-23 22:45:00;108,24;112,83;43,97
2018-10-23 22:50:00;110,6;114,16;43,96
2018-10-23 22:55:00;107,34;110,8;43,98
2018-10-23 23:00:00;113,62;116,47;43,95
2018-10-23 23:05:00;105,71;110,15;43,97
2018-10-23 23:10:00;113,59;114,5;43,95
2018-10-23 23:15:00;102,96;108,58;43,99
2018-10-23 23:20:00;109,37;114,19;43,95
2018-10-23 23:25:00;112,78;120,09;43,93
2018-10-23 23:30:00;107,74;111,29;43,96
2018-10-23 23:35:00;99,67;103,54;44
2018-10-23 23:40:00;105,15;109,84;43,97
2018-10-23 23:45:00;99,93;103,86;44
2018-10-23 23:50:00;102,25;107,47;43,97
2018-10-23 23:55:00;98,9;102,02;44
2018-10-24 00:00:00;96,14;97,92;44
2018-10-24 00:05:00;100,94;103,58;43,98
2018-10-24 00:10:00;93,09;97,2;44,02
2018-10-24 00:15:00;95,43;102,66;44
2018-10-24 00:20:00;92,51;95,36;44,02
2018-10-24 00:25:00;85,07;86,76;44,05
2018-10-24 00:30:00;86,66;89,67;44,03
2018-10-24 00:35:00;87,03;92,89;44,02
2018-10-24 00:40:00;82,64;85,81;44,05
2018-10-24 00:45:00;80,3;84,81;44,06
2018-10-24 00:50:00;83,35;86,91;44,04
2018-10-24 00:55:00;74,88;79,21;44,07
2018-10-24 01:00:00;79,67;86,41;44,05
2018-10-24 01:05:00;76,55;83,76;44,05
2018-10-24 01:10:00;76,6;80,38;44,05
2018-10-24 01:15:00;77,47;82,45;44,05
2018-10-24 01:20:00;74,46;78,61;44,06
2018-10-24 01:25:00;75,5;80,27;44,05
2018-10-24 01:30:00;72,04;76,49;44,07
2018-10-24 01:35:00;70,02;73,73;44,07
2018-10-24 01:40:00;72,38;76,66;44,06
2018-10-24 01:45:00;68,48;72,47;44,07
2018-10-24 01:50:00;65,73;67,96;44,08
2018-10-24 01:55:00;66,55;70,66;44,07
2018-10-24 02:00:00;68,2;70,92;44,06
2018-10-24 02:05:00;64,75;68,3;44,07
2018-10-24 02:10:00;67,01;73,48;44,06
2018-10-24 02:15:00;65;69,74;44,06
2018-10-24 02:20:00;66,21;70,09;44,05
2018-10-24 02:25:00;60,72;64,33;44,08
2018-10-24 02:30:00;60,8;63,12;44,07
2018-10-24 02:35:00;60,77;63,74;44,07
2018-10-24 02:40:00;58,47;63,51;44,07
2018-10-24 02:45:00;58,84;61,46;44,07
2018-10-24 02:50:00;56,69;58,47;44,07
2018-10-24 02:55:00;60,4;64,24;44,06
2018-10-24 03:00:00;57,69;60,3;44,06
2018-10-24 03:05:00;56,1;59,64;44,06
2018-10-24 03:10:00;55,03;55,11;44,07
2018-10-24 03:15:00;55,55;57,65;44,06
2018-10-24 03:20:00;54,37;57,18;44,06
2018-10-24 03:25:00;53,61;56,49;44,06
2018-10-24 03:30:00;54,57;57,12;44,05
2018-10-24 03:35:00;53,24;55,46;44,05
2018-10-24 03:40:00;54,8;58,58;44,05
2018-10-24 03:45:00;52,35;54,81;44,05
2018-10-24 03:50:00;33,08;34,87;0
2018-10-24 03:55:00;32,55;34,35;0
2018-10-24 04:00:00;33,73;34,5;0
2018-10-24 04:05:00;32,45;31,79;0
2018-10-24 04:10:00;31,72;33,99;0
2018-10-24 04:15:00;30,17;32,41;0
2018-10-24 04:20:00;32,3;32,34;0
2018-10-24 04:25:00;34,91;35,84;0
2018-10-24 04:30:00;32,25;32,94;0
2018-10-24 04:35:00;31,78;32,41;0
2018-10-24 04:40:00;33,85;35,37;0
2018-10-24 04:45:00;31,22;32,05;0
2018-10-24 04:50:00;31,48;32,16;0
2018-10-24 04:55:00;32,21;32,91;0
2018-10-24 05:00:00;32,79;32,59;0
2018-10-24 05:05:00;34,54;35,17;0
2018-10-24 05:10:00;33,96;34,57;0
2018-10-24 05:15:00;35,51;37,08;0
2018-10-24 05:20:00;35,31;36,17;0
2018-10-24 05:25:00;37,34;39,31;0
2018-10-24 05:30:00;40,19;42,72;0
2018-10-24 05:35:00;40,03;40,79;0
2018-10-24 05:40:00;39,84;40,26;0
2018-10-24 05:45:00;41,79;42,83;0
2018-10-24 05:50:00;44,63;44,09;0
2018-10-24 05:55:00;45,36;44,52;0
2018-10-24 06:00:00;52,02;51,4;0
2018-10-24 06:05:00;56,02;56,78;0
2018-10-24 06:10:00;59,08;58,86;0
2018-10-24 06:15:00;66,16;66,08;0
2018-10-24 06:20:00;68,46;67,87;0
2018-10-24 06:25:00;75,04;74,59;0
2018-10-24 06:30:00;79,42;79,43;0
2018-10-24 06:35:00;79,68;79,13;0
2018-10-24 06:40:00;79,86;78,88;0
2018-10-24 06:45:00;80,99;82,7;0
2018-10-24 06:50:00;79,35;79,4;0
2018-10-24 06:55:00;84,94;82,53;0
2018-10-24 07:00:00;91,8;90,71;0
2018-10-24 07:05:00;104,66;105,95;0
2018-10-24 07:10:00;98,74;99,73;0
2018-10-24 07:15:00;91,84;92,69;0
2018-10-24 07:20:00;105,78;108,3;0
2018-10-24 07:25:00;97,8;96,3;0
2018-10-24 07:30:00;101,16;102,39;0
2018-10-24 07:35:00;103,47;105;0
2018-10-24 07:40:00;111,27;112,38;0
2018-10-24 07:45:00;105,61;107,81;0
2018-10-24 07:50:00;110,18;113,36;0
2018-10-24 07:55:00;110,78;110,4;0
2018-10-24 08:00:00;116,09;117,67;0
2018-10-24 08:05:00;107,08;107,77;0
2018-10-24 08:10:00;107,9;109,7;0
2018-10-24 08:15:00;111,38;114,28;0
2018-10-24 08:20:00;110,89;114,11;0
2018-10-24 08:25:00;110,95;112,2;0
2018-10-24 08:30:00;116,91;119,16;0
2018-10-24 08:35:00;105,16;106,69;0
2018-10-24 08:40:00;117,78;118,07;0
2018-10-24 08:45:00;108,37;107,97;0
2018-10-24 08:50:00;108,6;108,5;0
2018-10-24 08:55:00;109,89;109,95;0
2018-10-24 09:00:00;118,32;116,58;0
2018-10-24 09:05:00;108,55;113,27;0
2018-10-24 09:10:00;116,93;118,26;0
2018-10-24 09:15:00;110,77;109,06;0
2018-10-24 09:20:00;110,62;108,96;0
2018-10-24 09:25:00;115,28;116,07;0
2018-10-24 09:30:00;122,54;124,88;0
2018-10-24 09:35:00;112,36;111,34;0
2018-10-24 09:40:00;110,85;113,1;0
2018-10-24 09:45:00;110,25;112,11;0
2018-10-24 09:50:00;108,19;110,19;0
2018-10-24 09:55:00;117,25;120,43;0
2018-10-24 10:00:00;111,31;113,41;0
2018-10-24 10:05:00;121,22;123,97;0
2018-10-24 10:10:00;115,73;115,67;0
2018-10-24 10:15:00;110,21;113,83;0
2018-10-24 10:20:00;117,31;118,35;0
2018-10-24 10:25:00;112,16;110,8;0
2018-10-24 10:30:00;116,89;119,3;0
2018-10-24 10:35:00;116,06;117,16;0
2018-10-24 10:40:00;109,65;111,77;0
2018-10-24 10:45:00;114,56;116,26;0
2018-10-24 10:50:00;109,74;117,72;0
2018-10-24 10:55:00;107,9;111,57;0
2018-10-24 11:00:00;118,02;121,95;0
2018-10-24 11:05:00;120,33;122,48;0
2018-10-24 11:10:00;113,15;112,99;0
2018-10-24 11:15:00;113,66;116,67;0
2018-10-24 11:20:00;116,72;120,36;0
2018-10-24 11:25:00;116,26;118,95;0
2018-10-24 11:30:00;118,73;119,32;0
2018-10-24 11:35:00;122,88;123,22;0
2018-10-24 11:40:00;102,2;104,88;0
2018-10-24 11:45:00;107,94;109,01;0
2018-10-24 11:50:00;127,95;134,78;0
2018-10-24 11:55:00;112,75;112,86;0
2018-10-24 12:00:00;102,01;105,11;0
2018-10-24 12:05:00;108,83;112,47;0
2018-10-24 12:10:00;108,61;111,83;0
2018-10-24 12:15:00;112,36;116,22;0
2018-10-24 12:20:00;105,82;107,58;0
2018-10-24 12:25:00;108,33;109,97;0
2018-10-24 12:30:00;115,28;117,67;0
2018-10-24 12:35:00;114,09;117,42;0
2018-10-24 12:40:00;112,73;113,37;0
2018-10-24 12:45:00;119,56;120,46;0
2018-10-24 12:50:00;112,99;118,49;0
2018-10-24 12:55:00;112,31;119,09;0
2018-10-24 13:00:00;108,88;115,56;0
2018-10-24 13:05:00;111,51;111,42;0
2018-10-24 13:10:00;99,49;104,42;0
2018-10-24 13:15:00;121,14;122,32;0
2018-10-24 13:20:00;115,12;122,18;0
2018-10-24 13:25:00;115,89;119,71;0
2018-10-24 13:30:00;111,18;112,47;0
2018-10-24 13:35:00;108,72;111,74;0
2018-10-24 13:40:00;115,6;117,81;0
2018-10-24 13:45:00;107,8;109,22;0
2018-10-24 13:50:00;101,34;102,61;0
2018-10-24 13:55:00;101,66;104,58;0
2018-10-24 14:00:00;111,14;110,91;0
2018-10-24 14:05:00;118,64;121,6;44,08
2018-10-24 14:10:00;134,93;141,32;43,97
2018-10-24 14:15:00;123,45;126,82;44,05
2018-10-24 14:20:00;123,1;128,03;44,05
2018-10-24 14:25:00;123,25;129,48;44,05
2018-10-24 14:30:00;124;128,64;44,04
2018-10-24 14:35:00;132,66;135,75;43,98
2018-10-24 14:40:00;125,78;133,52;44,02
2018-10-24 14:45:00;136,87;140,58;43,96
2018-10-24 14:50:00;133,73;138,13;43,98
2018-10-24 14:55:00;112,54;119,06;44,1
2018-10-24 15:00:00;122,71;126,28;44,04
2018-10-24 15:05:00;126,75;135;44
2018-10-24 15:10:00;121,33;127,72;44,03
2018-10-24 15:15:00;121,69;126,17;44,04
2018-10-24 15:20:00;118,06;123,95;44,05
2018-10-24 15:25:00;114,5;118,77;44,07
2018-10-24 15:30:00;115,84;120,34;44,06
2018-10-24 15:35:00;124,57;132,25;44,01
2018-10-24 15:40:00;121,87;124,83;44,03
2018-10-24 15:45:00;112,59;121,92;44,06
2018-10-24 15:50:00;114,45;124,2;44,06
2018-10-24 15:55:00;107,28;110,89;44,11
2018-10-24 16:00:00;116,18;119,53;44,04
2018-10-24 16:05:00;118,6;121,87;44,04
2018-10-24 16:10:00;123,73;129,93;44
2018-10-24 16:15:00;122,79;126,22;44,01
2018-10-24 16:20:00;120,8;124,86;44,01
2018-10-24 16:25:00;124,2;130,89;43,98
2018-10-24 16:30:00;113,03;117,06;44,06
2018-10-24 16:35:00;119,99;124,16;44,01
2018-10-24 16:40:00;113,64;115,31;44,06
2018-10-24 16:45:00;119,83;121,6;44,02
2018-10-24 16:50:00;117,17;116,46;44,04
2018-10-24 16:55:00;114,32;119,21;44,04
2018-10-24 17:00:00;119,47;125,85;44
2018-10-24 17:05:00;119,86;129,37;43,99
2018-10-24 17:10:00;112,41;117,56;44,04
2018-10-24 17:15:00;117,63;123,34;44,01
2018-10-24 17:20:00;121,28;126,93;43,98
2018-10-24 17:25:00;117,79;120,54;44,02
2018-10-24 17:30:00;124,06;128,89;43,96
2018-10-24 17:35:00;117,58;125,25;44
2018-10-24 17:40:00;125,68;129,89;43,96
